time,note,subject,measure,value
2016-06-01,(后)当月同比,对外承包工程营业额,%,
2016-06-01,(后)当月同比,实际利用外商直接投资额,%,
2016-06-01,(后)当月同比,契税,%,
2016-06-01,(后)当月同比,金融机构人民币存款余额,%,
2016-06-01,(后)当月同比,金融机构人民币短期贷款余额,%,
2016-06-01,(后)当月同比,公共财政预算支出,%,
2016-06-01,(后)当月同比,企业所得税,%,
2016-06-01,当月同比,生产资料工业生产者出厂价格指数,%,97.4
2016-06-01,(后)当月同比,房地产新开工面积,%,
2016-06-01,(后)当月同比,住宅商品房销售面积,%,
2016-06-01,当月同比,医疗保健类城市居民消费价格指数,%,101.5
2016-06-01,(后)当月同比,商品房销售额,%,
2016-06-01,(后)当月同比,一般公共服务支出,%,
2016-06-01,(后)当月同比,人身险保费收入,%,
2016-06-01,(后)当月同比,住宅商品房销售额,%,
2016-06-01,(后)当月同比,金融机构人民币个人贷款及透支,%,
2016-06-01,(后)当月同比,办公楼竣工面积,%,
2016-06-01,(后)当月同比,增值税,%,
2016-06-01,(后)当月同比,对外承包工程合同额,%,
2016-06-01,(后)当月同比,保险保费收入,%,
2016-06-01,(后)当月同比,国际旅游人数,%,
2016-06-01,(后)当月同比,办公楼销售面积,%,
2016-06-01,(后)当月同比,商品住宅施工面积,%,
2016-06-01,(后)当月同比,非税收入,%,
2016-06-01,(后)当月同比,文体与传媒支出,%,
2016-06-01,(后)当月同比,商品住宅竣工面积,%,
2016-06-01,(后)当月同比,城乡社区事务支出,%,
2016-06-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2016-06-01,(后)当月同比,金融机构本外币贷款余额,%,
2016-06-01,(后)当月同比,金融机构人民币中长期贷款余额,%,
2016-06-01,(后)当月同比,办公楼施工面积,%,
2016-06-01,(后)当月同比,实际利用外资额,%,
2016-06-01,(后)当月同比,金融机构本外币存款余额,%,
2016-06-01,(后)当月同比,农林水事务支出,%,
2016-06-01,当月同比,纺织原料类购进价格指数,%,98.8
2016-06-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,
2016-06-01,当月同比,其它工业原材料及半成品类购进价格指数,%,98.7
2016-06-01,(后)当月同比,旅游外汇收入,%,
2016-06-01,(后)当月同比,金融机构人民币贷款余额,%,
2016-06-01,(后)当月同比,城市维护建设税,%,
2016-06-01,(后)当月同比,商品住宅新开工面积,%,
2016-06-01,(后)当月同比,教育支出,%,
2016-06-01,当月同比,黑色金属材料类购进价格指数,%,97.4
2016-06-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,98.6
2016-06-01,当月同比,衣着类城市居民消费价格指数,%,102.9
2016-06-01,当月同比,食品烟酒类城市居民消费价格指数,%,103.8
2016-06-01,当月同比,服务项目城市居民消费价格指数,%,101.1
2016-06-01,当月同比,消费品城市居民消费价格指数,%,102.2
2016-06-01,当月同比,木材及纸浆类购进价格指数,%,98.9
2016-06-01,当月同比,食品城市居民消费价格指数,%,105.1
2016-06-01,当月同比,非食品城市居民消费价格指数,%,101.1
2016-06-01,当月同比,城市居民消费价格指数,%,101.8
2016-06-01,当月同比,建筑材料及非金属类购进价格指数,%,97.1
2016-06-01,当月同比,燃料、动力类购进价格指数,%,96.3
2016-06-01,当月同比,农副产品类购进价格指数,%,100.4
2016-06-01,当月同比,采掘工业工业生产者出厂价格指数,%,95.3
2016-06-01,当月同比,有色金属材料及电线类购进价格指数,%,95.8
2016-06-01,当月同比,化工原料类购进价格指数,%,97.0
2016-07-01,(后)当月同比,医疗卫生支出,%,
2016-07-01,(后)当月同比,办公楼施工面积,%,
2016-07-01,(后)当月同比,办公楼销售面积,%,
2016-07-01,(后)当月同比,办公楼新开工面积,%,
2016-07-01,(后)当月同比,农林水事务支出,%,
2016-07-01,(后)当月同比,个人所得税,%,
2016-07-01,(后)当月同比,商业营业用房施工面积,%,
2016-07-01,(后)当月同比,公共财政预算收入,%,
2016-07-01,(后)当月同比,办公楼销售额,%,
2016-07-01,(后)当月同比,商业营业用房新开工面积,%,
2016-07-01,(后)当月同比,办公楼竣工面积,%,
2016-07-01,当月同比,食品烟酒类城市居民消费价格指数,%,101.7
2016-07-01,(后)当月同比,商业营业用房销售面积,%,
2016-07-01,(后)当月同比,金融机构本外币贷款余额,%,
2016-07-01,(后)当月同比,城市维护建设税,%,
2016-07-01,(后)当月同比,金融机构本外币存款余额,%,
2016-07-01,(后)当月同比,增值税,%,
2016-07-01,(后)当月同比,金融机构人民币贷款余额,%,
2016-07-01,(后)当月同比,契税,%,
2016-07-01,(后)当月同比,金融机构人民币短期贷款余额,%,
2016-07-01,(后)当月同比,实际利用外商直接投资额,%,
2016-07-01,(后)当月同比,金融机构人民币存款余额,%,
2016-07-01,(后)当月同比,实际利用外资额,%,
2016-07-01,(后)当月同比,金融机构人民币中长期贷款余额,%,
2016-07-01,(后)当月同比,对外承包工程合同额,%,
2016-07-01,(后)当月同比,金融机构人民币个人贷款及透支,%,
2016-07-01,(后)当月同比,对外承包工程营业额,%,
2016-07-01,(后)当月同比,城乡社区事务支出,%,
2016-07-01,(后)当月同比,邮政业务总量,%,
2016-07-01,(后)当月同比,财产险赔付支出,%,
2016-07-01,(后)当月同比,房地产施工面积,%,
2016-07-01,(后)当月同比,财产险保费收入,%,
2016-07-01,(后)当月同比,房地产竣工面积,%,
2016-07-01,(后)当月同比,规模以上工业企业单位数,%,
2016-07-01,(后)当月同比,教育支出,%,
2016-07-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,
2016-07-01,(后)当月同比,一般公共服务支出,%,
2016-07-01,(后)当月同比,文体与传媒支出,%,
2016-07-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2016-07-01,(后)当月同比,旅游外汇收入,%,
2016-07-01,(后)当月同比,税收收入,%,
2016-07-01,(后)当月同比,电信业务总量,%,
2016-07-01,(后)当月同比,社保和就业支出,%,
2016-07-01,(后)当月同比,房地产新开工面积,%,
2016-07-01,(后)当月同比,非税收入,%,
2016-07-01,(后)当月同比,国际旅游人数,%,
2016-07-01,(后)当月同比,商品房销售额,%,
2016-07-01,当月同比,工业生产者购进价格指数,%,98.2
2016-07-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.9
2016-07-01,当月同比,一般日用品工业生产者出厂价格指数,%,99.1
2016-07-01,当月同比,衣着类工业生产者出厂价格指数,%,99.3
2016-07-01,当月同比,食品类工业生产者出厂价格指数,%,100.3
2016-07-01,当月同比,生活资料工业生产者出厂价格指数,%,99.9
2016-07-01,当月同比,加工工业工业生产者出厂价格指数,%,98.6
2016-07-01,(后)当月同比,商业营业用房销售额,%,
2016-07-01,当月同比,原材料工业工业生产者出厂价格指数,%,96.0
2016-07-01,当月同比,生产资料工业生产者出厂价格指数,%,98.2
2016-07-01,当月同比,医疗保健类城市居民消费价格指数,%,101.8
2016-07-01,当月同比,黑色金属材料类购进价格指数,%,98.0
2016-07-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,98.3
2016-07-01,当月同比,衣着类城市居民消费价格指数,%,102.9
2016-07-01,当月同比,服务项目城市居民消费价格指数,%,100.8
2016-07-01,当月同比,消费品城市居民消费价格指数,%,101.4
2016-07-01,当月同比,非食品城市居民消费价格指数,%,101.1
2016-07-01,(后)当月同比,商品住宅竣工面积,%,
2016-07-01,(后)当月同比,商品住宅施工面积,%,
2016-07-01,(后)当月同比,商品住宅新开工面积,%,
2016-07-01,当月同比,纺织原料类购进价格指数,%,98.8
2016-07-01,当月同比,木材及纸浆类购进价格指数,%,98.8
2016-07-01,当月同比,其它工业原材料及半成品类购进价格指数,%,98.9
2016-07-01,(后)当月同比,商业营业用房竣工面积,%,
2016-07-01,当月同比,建筑材料及非金属类购进价格指数,%,97.3
2016-07-01,当月同比,化工原料类购进价格指数,%,97.2
2016-07-01,当月同比,有色金属材料及电线类购进价格指数,%,97.5
2016-07-01,当月同比,采掘工业工业生产者出厂价格指数,%,95.8
2016-07-01,当月同比,燃料、动力类购进价格指数,%,96.3
2016-07-01,当月同比,城市居民消费价格指数,%,101.2
2016-07-01,当月同比,食品城市居民消费价格指数,%,101.7
2016-07-01,当月同比,农副产品类购进价格指数,%,99.0
2016-07-01,(后)当月同比,商品房销售面积,%,
2016-07-01,当月同比,工业生产者出厂价格指数,%,98.7
2016-07-01,(后)当月同比,住宅商品房销售额,%,
2016-07-01,(后)当月同比,人身险保费收入,%,
2016-07-01,(后)当月同比,企业所得税,%,
2016-07-01,(后)当月同比,人身险赔付支出,%,
2016-07-01,(后)当月同比,保险保费收入,%,
2016-07-01,(后)当月同比,住宅商品房销售面积,%,
2016-07-01,(后)当月同比,保险赔付支出,%,
2016-07-01,(后)当月同比,公共财政预算支出,%,
2016-08-01,(后)当月同比,规模以上工业企业单位数,%,
2016-08-01,(后)当月同比,办公楼销售额,%,
2016-08-01,(后)当月同比,商品住宅竣工面积,%,
2016-08-01,(后)当月同比,农林水事务支出,%,
2016-08-01,(后)当月同比,电信业务总量,%,
2016-08-01,(后)当月同比,金融机构人民币个人贷款及透支,%,
2016-08-01,(后)当月同比,商品房销售面积,%,
2016-08-01,(后)当月同比,保险赔付支出,%,
2016-08-01,(后)当月同比,保险保费收入,%,
2016-08-01,(后)当月同比,实际利用外商直接投资额,%,
2016-08-01,当月同比,耐用消费品工业生产者出厂价格指数,%,100.0
2016-08-01,(后)当月同比,国际旅游人数,%,
2016-08-01,(后)当月同比,房地产新开工面积,%,
2016-08-01,当月同比,一般日用品工业生产者出厂价格指数,%,99.2
2016-08-01,当月同比,衣着类工业生产者出厂价格指数,%,99.2
2016-08-01,(后)当月同比,商业营业用房销售面积,%,
2016-08-01,(后)当月同比,人身险赔付支出,%,
2016-08-01,当月同比,工业生产者出厂价格指数,%,99.0
2016-08-01,(后)当月同比,金融机构人民币短期贷款余额,%,
2016-08-01,(后)当月同比,金融机构人民币中长期贷款余额,%,
2016-08-01,(后)当月同比,邮政业务总量,%,
2016-08-01,(后)当月同比,住宅商品房销售面积,%,
2016-08-01,(后)当月同比,商业营业用房竣工面积,%,
2016-08-01,(后)当月同比,商品房销售额,%,
2016-08-01,(后)当月同比,商品住宅施工面积,%,
2016-08-01,(后)当月同比,办公楼新开工面积,%,
2016-08-01,(后)当月同比,房地产竣工面积,%,
2016-08-01,(后)当月同比,金融机构人民币贷款余额,%,
2016-08-01,(后)当月同比,医疗卫生支出,%,
2016-08-01,(后)当月同比,财产险保费收入,%,
2016-08-01,(后)当月同比,金融机构本外币存款余额,%,
2016-08-01,(后)当月同比,对外承包工程营业额,%,
2016-08-01,(后)当月同比,契税,%,
2016-08-01,(后)当月同比,商业营业用房新开工面积,%,
2016-08-01,(后)当月同比,增值税,%,
2016-08-01,(后)当月同比,商品住宅新开工面积,%,
2016-08-01,(后)当月同比,教育支出,%,
2016-08-01,(后)当月同比,一般公共服务支出,%,
2016-08-01,(后)当月同比,税收收入,%,
2016-08-01,(后)当月同比,办公楼竣工面积,%,
2016-08-01,(后)当月同比,对外承包工程合同额,%,
2016-08-01,(后)当月同比,公共财政预算支出,%,
2016-08-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,
2016-08-01,当月同比,工业生产者购进价格指数,%,98.6
2016-08-01,(后)当月同比,城乡社区事务支出,%,
2016-08-01,(后)当月同比,办公楼施工面积,%,
2016-08-01,(后)当月同比,非税收入,%,
2016-08-01,当月同比,城市居民消费价格指数,%,101.0
2016-08-01,当月同比,燃料、动力类购进价格指数,%,96.9
2016-08-01,(后)当月同比,文体与传媒支出,%,
2016-08-01,(后)当月同比,金融机构人民币存款余额,%,
2016-08-01,当月同比,采掘工业工业生产者出厂价格指数,%,96.5
2016-08-01,当月同比,有色金属材料及电线类购进价格指数,%,99.4
2016-08-01,当月同比,化工原料类购进价格指数,%,97.8
2016-08-01,当月同比,农副产品类购进价格指数,%,99.0
2016-08-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2016-08-01,当月同比,建筑材料及非金属类购进价格指数,%,97.4
2016-08-01,(后)当月同比,公共财政预算收入,%,
2016-08-01,当月同比,木材及纸浆类购进价格指数,%,99.2
2016-08-01,当月同比,纺织原料类购进价格指数,%,99.9
2016-08-01,(后)当月同比,办公楼销售面积,%,
2016-08-01,(后)当月同比,商业营业用房施工面积,%,
2016-08-01,(后)当月同比,房地产施工面积,%,
2016-08-01,(后)当月同比,财产险赔付支出,%,
2016-08-01,(后)当月同比,个人所得税,%,
2016-08-01,(后)当月同比,住宅商品房销售额,%,
2016-08-01,(后)当月同比,社保和就业支出,%,
2016-08-01,当月同比,其它工业原材料及半成品类购进价格指数,%,99.1
2016-08-01,当月同比,食品城市居民消费价格指数,%,99.5
2016-08-01,(后)当月同比,企业所得税,%,
2016-08-01,当月同比,非食品城市居民消费价格指数,%,101.3
2016-08-01,(后)当月同比,商业营业用房销售额,%,
2016-08-01,当月同比,食品类工业生产者出厂价格指数,%,100.1
2016-08-01,当月同比,生活资料工业生产者出厂价格指数,%,99.9
2016-08-01,(后)当月同比,旅游外汇收入,%,
2016-08-01,(后)当月同比,城市维护建设税,%,
2016-08-01,(后)当月同比,金融机构本外币贷款余额,%,
2016-08-01,(后)当月同比,实际利用外资额,%,
2016-08-01,(后)当月同比,人身险保费收入,%,
2016-08-01,当月同比,加工工业工业生产者出厂价格指数,%,99.0
2016-08-01,当月同比,原材料工业工业生产者出厂价格指数,%,96.3
2016-08-01,当月同比,医疗保健类城市居民消费价格指数,%,102.0
2016-08-01,当月同比,黑色金属材料类购进价格指数,%,98.3
2016-08-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,98.9
2016-08-01,当月同比,生产资料工业生产者出厂价格指数,%,98.6
2016-08-01,当月同比,食品烟酒类城市居民消费价格指数,%,100.4
2016-08-01,当月同比,服务项目城市居民消费价格指数,%,100.9
2016-08-01,当月同比,消费品城市居民消费价格指数,%,101.0
2016-08-01,当月同比,衣着类城市居民消费价格指数,%,102.9
2016-09-01,(后)当月同比,保险保费收入,%,
2016-09-01,当月同比,工业生产者出厂价格指数,%,99.4
2016-09-01,(后)当月同比,办公楼新开工面积,%,
2016-09-01,(后)当月同比,邮政业务总量,%,
2016-09-01,(后)当月同比,实际利用外商直接投资额,%,
2016-09-01,(后)当月同比,公共财政预算支出,%,
2016-09-01,(后)当月同比,住宅商品房销售面积,%,
2016-09-01,(后)当月同比,金融机构人民币中长期贷款余额,%,
2016-09-01,(后)当月同比,住宅商品房销售额,%,
2016-09-01,(后)当月同比,一般公共服务支出,%,
2016-09-01,(后)当月同比,实际利用外资额,%,
